review_id,date,review_rating,title,text,votes,url,language,platform,author_id,author_name,author_username,name,id,description,rating,rating_count,features
860994764,2022-09-19,5,Good stay,"They are all good workers so helpful and friendly, I like the way they treat customers. We had a good experience with StayCity staff. They have delicious food. They didn’t let us pay for the food even though they offered free coffee which is very appreciated. ",0,/ShowUserReviews-g187147-d24042238-r860994764-Staycity_Paris_La_Defense-Paris_Ile_de_France.html,en,OTHER,3DA714D53EB1EDAC531229D9375D5CFD,gignat536432,gignat536432,Staycity Paris La Défense,24042238,"Stay in the centre of Paris’ business district. This is where gleaming high-rises meet art installations, great restaurants and year round events. The best bit? It’s 10 minutes away from the centre of Paris. With everything you need to work, relax or enjoy Paris, choose from a range of studios or one bed apartments. All our apartments come complete with fully equipped kitchenettes, living, dining and work spaces, and complimentary highspeed WiFi. The perfect blend of home and hotel, enjoy all the comfort and convenience of your own home with hotel-quality amenities including 24 hour reception, gym, on-site guest laundry and Staycafé serving breakfast, sandwiches, snacks and pizzas, as well as a wide range of drinks. Stay as short or as long as you like, our amazing team are on hand to make sure you have a perfect stay.",4.5,58.0,"['propertyAmenities_free high speed internet (wifi)', 'propertyAmenities_fitness center with gym / workout room']"
860750540,2022-09-18,4,Quiet stay,"Quiet and clean rooms, the staff wee very friendly and helpful, it is less than 10 min to the metro, supermarket and coffee shop near by. Good room size compared to other Paris hotels. The laundry for the gust is common ",0,/ShowUserReviews-g187147-d24042238-r860750540-Staycity_Paris_La_Defense-Paris_Ile_de_France.html,en,OTHER,A0DCFAD8BABEC535F52D1918D674CF17,Eskandar A,28eskandara,Staycity Paris La Défense,24042238,"Stay in the centre of Paris’ business district. This is where gleaming high-rises meet art installations, great restaurants and year round events. The best bit? It’s 10 minutes away from the centre of Paris. With everything you need to work, relax or enjoy Paris, choose from a range of studios or one bed apartments. All our apartments come complete with fully equipped kitchenettes, living, dining and work spaces, and complimentary highspeed WiFi. The perfect blend of home and hotel, enjoy all the comfort and convenience of your own home with hotel-quality amenities including 24 hour reception, gym, on-site guest laundry and Staycafé serving breakfast, sandwiches, snacks and pizzas, as well as a wide range of drinks. Stay as short or as long as you like, our amazing team are on hand to make sure you have a perfect stay.",4.5,58.0,"['propertyAmenities_free high speed internet (wifi)', 'propertyAmenities_fitness center with gym / workout room']"
860678664,2022-09-18,5,Great stay,The rooms were very clean and useful. You can find any kitchen utensil you need en the beds are very comfortable. There is a super market at 1 minute walking distance from the hotel. Also the staff was very friendly.,0,/ShowUserReviews-g187147-d24042238-r860678664-Staycity_Paris_La_Defense-Paris_Ile_de_France.html,en,OTHER,C3A4042E34A80D096A71078327D5106C,ekaya798868,ekaya798868,Staycity Paris La Défense,24042238,"Stay in the centre of Paris’ business district. This is where gleaming high-rises meet art installations, great restaurants and year round events. The best bit? It’s 10 minutes away from the centre of Paris. With everything you need to work, relax or enjoy Paris, choose from a range of studios or one bed apartments. All our apartments come complete with fully equipped kitchenettes, living, dining and work spaces, and complimentary highspeed WiFi. The perfect blend of home and hotel, enjoy all the comfort and convenience of your own home with hotel-quality amenities including 24 hour reception, gym, on-site guest laundry and Staycafé serving breakfast, sandwiches, snacks and pizzas, as well as a wide range of drinks. Stay as short or as long as you like, our amazing team are on hand to make sure you have a perfect stay.",4.5,58.0,"['propertyAmenities_free high speed internet (wifi)', 'propertyAmenities_fitness center with gym / workout room']"
860350593,2022-09-15,5,first stay GOOD,"Easy to find ; easy to live. a very good place for business stay
Easy to park my car and team was fine
If i must go back to Paris La Défense for business, i will go back there.
It's was a good experience.",0,/ShowUserReviews-g187147-d24042238-r860350593-Staycity_Paris_La_Defense-Paris_Ile_de_France.html,en,OTHER,E80429212691E925E4FF3A1D3973A200,ROMLC35,ROMLC35,Staycity Paris La Défense,24042238,"Stay in the centre of Paris’ business district. This is where gleaming high-rises meet art installations, great restaurants and year round events. The best bit? It’s 10 minutes away from the centre of Paris. With everything you need to work, relax or enjoy Paris, choose from a range of studios or one bed apartments. All our apartments come complete with fully equipped kitchenettes, living, dining and work spaces, and complimentary highspeed WiFi. The perfect blend of home and hotel, enjoy all the comfort and convenience of your own home with hotel-quality amenities including 24 hour reception, gym, on-site guest laundry and Staycafé serving breakfast, sandwiches, snacks and pizzas, as well as a wide range of drinks. Stay as short or as long as you like, our amazing team are on hand to make sure you have a perfect stay.",4.5,58.0,"['propertyAmenities_free high speed internet (wifi)', 'propertyAmenities_fitness center with gym / workout room']"
859733806,2022-09-12,5,Great experience,"its nice modern and clean.I recommend this hotel for someone on business. The area has a lot of sky scrapers so it is the opposite of Paris. it is 15 minutes or so away from Paris on the metro, which is super convenient. The staff are pleasant and very helpful. I had a great stay.",0,/ShowUserReviews-g187147-d24042238-r859733806-Staycity_Paris_La_Defense-Paris_Ile_de_France.html,en,OTHER,6A5A0A8AB70A1BDB6BB3AFA181129D8B,Marvin D,Discover603471,Staycity Paris La Défense,24042238,"Stay in the centre of Paris’ business district. This is where gleaming high-rises meet art installations, great restaurants and year round events. The best bit? It’s 10 minutes away from the centre of Paris. With everything you need to work, relax or enjoy Paris, choose from a range of studios or one bed apartments. All our apartments come complete with fully equipped kitchenettes, living, dining and work spaces, and complimentary highspeed WiFi. The perfect blend of home and hotel, enjoy all the comfort and convenience of your own home with hotel-quality amenities including 24 hour reception, gym, on-site guest laundry and Staycafé serving breakfast, sandwiches, snacks and pizzas, as well as a wide range of drinks. Stay as short or as long as you like, our amazing team are on hand to make sure you have a perfect stay.",4.5,58.0,"['propertyAmenities_free high speed internet (wifi)', 'propertyAmenities_fitness center with gym / workout room']"
857934710,2022-09-01,5,Great value,Great apartment hotel in the business district located only about 7 mins walking distance from the nearest metro station. Room was clean and good size. Property is well maintained. Continental breakfast was fine. Would definitely stay again.,0,/ShowUserReviews-g187147-d24042238-r857934710-Staycity_Paris_La_Defense-Paris_Ile_de_France.html,en,OTHER,A9436E02E29305127202878168AE4A3C,tom78977,tom78977,Staycity Paris La Défense,24042238,"Stay in the centre of Paris’ business district. This is where gleaming high-rises meet art installations, great restaurants and year round events. The best bit? It’s 10 minutes away from the centre of Paris. With everything you need to work, relax or enjoy Paris, choose from a range of studios or one bed apartments. All our apartments come complete with fully equipped kitchenettes, living, dining and work spaces, and complimentary highspeed WiFi. The perfect blend of home and hotel, enjoy all the comfort and convenience of your own home with hotel-quality amenities including 24 hour reception, gym, on-site guest laundry and Staycafé serving breakfast, sandwiches, snacks and pizzas, as well as a wide range of drinks. Stay as short or as long as you like, our amazing team are on hand to make sure you have a perfect stay.",4.5,58.0,"['propertyAmenities_free high speed internet (wifi)', 'propertyAmenities_fitness center with gym / workout room']"
857131746,2022-08-29,5,Great stay!,"We had an excellent experience here. Great value, very clean and superb customer service. Mohammed was great to us as was the rest of the staff. It was very convenient to have food and drink options on site. ",0,/ShowUserReviews-g187147-d24042238-r857131746-Staycity_Paris_La_Defense-Paris_Ile_de_France.html,en,OTHER,499C9A5E32BA5AD871BA3F373C171F7E,Lina Michelle N,linamichellen,Staycity Paris La Défense,24042238,"Stay in the centre of Paris’ business district. This is where gleaming high-rises meet art installations, great restaurants and year round events. The best bit? It’s 10 minutes away from the centre of Paris. With everything you need to work, relax or enjoy Paris, choose from a range of studios or one bed apartments. All our apartments come complete with fully equipped kitchenettes, living, dining and work spaces, and complimentary highspeed WiFi. The perfect blend of home and hotel, enjoy all the comfort and convenience of your own home with hotel-quality amenities including 24 hour reception, gym, on-site guest laundry and Staycafé serving breakfast, sandwiches, snacks and pizzas, as well as a wide range of drinks. Stay as short or as long as you like, our amazing team are on hand to make sure you have a perfect stay.",4.5,58.0,"['propertyAmenities_free high speed internet (wifi)', 'propertyAmenities_fitness center with gym / workout room']"
857001374,2022-08-28,5,Vacations in Paris,"Very nice hotel and pleasant staff.
Well located from everything. Close to tourist attractions (Eiffel Tower for example) and restaurants. Very quiet, friendly staff and good breakfast (a small suggestion: add eggs in the menu). Very comfortable room  ",0,/ShowUserReviews-g187147-d24042238-r857001374-Staycity_Paris_La_Defense-Paris_Ile_de_France.html,en,OTHER,A16A54DFC427A863539A9D2EEF5833BD,birifils7,birifils7,Staycity Paris La Défense,24042238,"Stay in the centre of Paris’ business district. This is where gleaming high-rises meet art installations, great restaurants and year round events. The best bit? It’s 10 minutes away from the centre of Paris. With everything you need to work, relax or enjoy Paris, choose from a range of studios or one bed apartments. All our apartments come complete with fully equipped kitchenettes, living, dining and work spaces, and complimentary highspeed WiFi. The perfect blend of home and hotel, enjoy all the comfort and convenience of your own home with hotel-quality amenities including 24 hour reception, gym, on-site guest laundry and Staycafé serving breakfast, sandwiches, snacks and pizzas, as well as a wide range of drinks. Stay as short or as long as you like, our amazing team are on hand to make sure you have a perfect stay.",4.5,58.0,"['propertyAmenities_free high speed internet (wifi)', 'propertyAmenities_fitness center with gym / workout room']"
856670211,2022-08-27,5,Excellent Stay,"Room Very new. Very comfortable beds. Kitchen well equipped. Toilettes clean and confortable. Hall very pleasant. The metro station is relatively far. 10 minutes. The way to the metro station is confusing, because the district is the finantial district, and has three levels of grounds, Maybe a map to the metro station or a explanation, was very convenient",0,/ShowUserReviews-g187147-d24042238-r856670211-Staycity_Paris_La_Defense-Paris_Ile_de_France.html,en,OTHER,DA37E23ACBEBF71FB3C61A2640B21166,epaz314337,epaz314337,Staycity Paris La Défense,24042238,"Stay in the centre of Paris’ business district. This is where gleaming high-rises meet art installations, great restaurants and year round events. The best bit? It’s 10 minutes away from the centre of Paris. With everything you need to work, relax or enjoy Paris, choose from a range of studios or one bed apartments. All our apartments come complete with fully equipped kitchenettes, living, dining and work spaces, and complimentary highspeed WiFi. The perfect blend of home and hotel, enjoy all the comfort and convenience of your own home with hotel-quality amenities including 24 hour reception, gym, on-site guest laundry and Staycafé serving breakfast, sandwiches, snacks and pizzas, as well as a wide range of drinks. Stay as short or as long as you like, our amazing team are on hand to make sure you have a perfect stay.",4.5,58.0,"['propertyAmenities_free high speed internet (wifi)', 'propertyAmenities_fitness center with gym / workout room']"
856336529,2022-08-25,4,Very nice to stay,"Very good service, clean, friendly staff.
The location is not quite easy to reach the Metro. The bus station is very close but not quite useful.
The bank in front of the hotel may not be safe at night. Please try the Paribas bank in the morning close to Victor Hugo bus station",0,/ShowUserReviews-g187147-d24042238-r856336529-Staycity_Paris_La_Defense-Paris_Ile_de_France.html,en,OTHER,655295B262B34457067C3E0E0D37E317,cnguye334261,cnguye334261,Staycity Paris La Défense,24042238,"Stay in the centre of Paris’ business district. This is where gleaming high-rises meet art installations, great restaurants and year round events. The best bit? It’s 10 minutes away from the centre of Paris. With everything you need to work, relax or enjoy Paris, choose from a range of studios or one bed apartments. All our apartments come complete with fully equipped kitchenettes, living, dining and work spaces, and complimentary highspeed WiFi. The perfect blend of home and hotel, enjoy all the comfort and convenience of your own home with hotel-quality amenities including 24 hour reception, gym, on-site guest laundry and Staycafé serving breakfast, sandwiches, snacks and pizzas, as well as a wide range of drinks. Stay as short or as long as you like, our amazing team are on hand to make sure you have a perfect stay.",4.5,58.0,"['propertyAmenities_free high speed internet (wifi)', 'propertyAmenities_fitness center with gym / workout room']"
855507263,2022-08-21,4,Summer break,"Hotel quite a ways from metro. Had difficulty finding it as it was not signposted and it was raining very hard when we arrived. 
Cleaning was every 3 days but all that seemed to be done was just to empty bin
Requested extra pillows but all we were given were pillowcases. So we asked again, and the gentleman at the reception made sure we were given it and we did not have to wait long.
Why charge for extra dishwashing tablets though. Should be covered in the rates as such.
Room was clean but room for four is already a bit tight for 3. 
All in all our stay was good. Kitchen amenities are not left wanting. 
We have had good experiences with the staycity chain so we make it a point to look for one wherever we go.",0,/ShowUserReviews-g187147-d24042238-r855507263-Staycity_Paris_La_Defense-Paris_Ile_de_France.html,en,OTHER,FD79A46E11D72E8AF03C4C93761D6AA8,Betchay B,BetchayB1,Staycity Paris La Défense,24042238,"Stay in the centre of Paris’ business district. This is where gleaming high-rises meet art installations, great restaurants and year round events. The best bit? It’s 10 minutes away from the centre of Paris. With everything you need to work, relax or enjoy Paris, choose from a range of studios or one bed apartments. All our apartments come complete with fully equipped kitchenettes, living, dining and work spaces, and complimentary highspeed WiFi. The perfect blend of home and hotel, enjoy all the comfort and convenience of your own home with hotel-quality amenities including 24 hour reception, gym, on-site guest laundry and Staycafé serving breakfast, sandwiches, snacks and pizzas, as well as a wide range of drinks. Stay as short or as long as you like, our amazing team are on hand to make sure you have a perfect stay.",4.5,58.0,"['propertyAmenities_free high speed internet (wifi)', 'propertyAmenities_fitness center with gym / workout room']"
855006059,2022-08-19,3,Minimal satisfaction,"Lets start with the positives : new rooms nicely equiped , cheerful staff and attractive price .
Now the negatives : Rooms cleaned every 3 days , no room service , minimum services , no option to send anything to your room so u have to go everytime to reception to get yourself for instance toilet paper , a cup of capuccino , clean towels , etc , location far away from metro station , very tiny rooms with no view ( at least my one bedroom apartment )",0,/ShowUserReviews-g187147-d24042238-r855006059-Staycity_Paris_La_Defense-Paris_Ile_de_France.html,en,MOBILE,9CD7855F4DC459BDC583DF295D2EACB9,Rana Naguib,RanaMNaguib,Staycity Paris La Défense,24042238,"Stay in the centre of Paris’ business district. This is where gleaming high-rises meet art installations, great restaurants and year round events. The best bit? It’s 10 minutes away from the centre of Paris. With everything you need to work, relax or enjoy Paris, choose from a range of studios or one bed apartments. All our apartments come complete with fully equipped kitchenettes, living, dining and work spaces, and complimentary highspeed WiFi. The perfect blend of home and hotel, enjoy all the comfort and convenience of your own home with hotel-quality amenities including 24 hour reception, gym, on-site guest laundry and Staycafé serving breakfast, sandwiches, snacks and pizzas, as well as a wide range of drinks. Stay as short or as long as you like, our amazing team are on hand to make sure you have a perfect stay.",4.5,58.0,"['propertyAmenities_free high speed internet (wifi)', 'propertyAmenities_fitness center with gym / workout room']"
854679956,2022-08-17,5,Great Hotel near Paris!,"Exceptional team delivering outstanding customer service! The room are big and well isolated. Shower are large. Food available onsite is good. Bed are comfortable with USB-C chargers.
Highly recommended!!",0,/ShowUserReviews-g187147-d24042238-r854679956-Staycity_Paris_La_Defense-Paris_Ile_de_France.html,en,OTHER,6F26610DD181CD907DAE45F6D53FE6E2,Road767457,Road767457,Staycity Paris La Défense,24042238,"Stay in the centre of Paris’ business district. This is where gleaming high-rises meet art installations, great restaurants and year round events. The best bit? It’s 10 minutes away from the centre of Paris. With everything you need to work, relax or enjoy Paris, choose from a range of studios or one bed apartments. All our apartments come complete with fully equipped kitchenettes, living, dining and work spaces, and complimentary highspeed WiFi. The perfect blend of home and hotel, enjoy all the comfort and convenience of your own home with hotel-quality amenities including 24 hour reception, gym, on-site guest laundry and Staycafé serving breakfast, sandwiches, snacks and pizzas, as well as a wide range of drinks. Stay as short or as long as you like, our amazing team are on hand to make sure you have a perfect stay.",4.5,58.0,"['propertyAmenities_free high speed internet (wifi)', 'propertyAmenities_fitness center with gym / workout room']"
854094443,2022-08-14,1,"Good facilities, awful management.","The room was dirty upon arrival, had some hair of the previous occupant stuck on the bathroom door, I clarified it since day one through their site and no answer was given. 
 The first night I noticed huge rashes all over my body consistent with an allergic reaction. After communicating with my doctor and after a day had passed and we ruled out any other allergens, it appeared that the linens and towels of the hotel were giving me these rashes. Probably due to the detergent or softener they used. I started medication but the rashes fully went away only after I left the hotel and more than a day had passed. It was a shock to me because I’m not prone to allergic reactions and this was the first time in my life that I got one so severe. 

When I contacted the hotel about it, they ignored my request of new sets of linens and towels because they said they get them from an outside partner. So I was given a response on the lines of “we don’t care” from their management. Hideous response, I would never suggest this place to anyone, especially if you are prone to allergies.",0,/ShowUserReviews-g187147-d24042238-r854094443-Staycity_Paris_La_Defense-Paris_Ile_de_France.html,en,OTHER,CD1A26616234674F2B1E1E0FA6E60DB3,Thodoris K,sarodoth,Staycity Paris La Défense,24042238,"Stay in the centre of Paris’ business district. This is where gleaming high-rises meet art installations, great restaurants and year round events. The best bit? It’s 10 minutes away from the centre of Paris. With everything you need to work, relax or enjoy Paris, choose from a range of studios or one bed apartments. All our apartments come complete with fully equipped kitchenettes, living, dining and work spaces, and complimentary highspeed WiFi. The perfect blend of home and hotel, enjoy all the comfort and convenience of your own home with hotel-quality amenities including 24 hour reception, gym, on-site guest laundry and Staycafé serving breakfast, sandwiches, snacks and pizzas, as well as a wide range of drinks. Stay as short or as long as you like, our amazing team are on hand to make sure you have a perfect stay.",4.5,58.0,"['propertyAmenities_free high speed internet (wifi)', 'propertyAmenities_fitness center with gym / workout room']"
854037541,2022-08-14,4,"Excellent hotel, just a bit of a distance from a Metro station","Our family was very happy with this hotel - everything about our stay was great. Brand new hotel, so rooms were very clean and well equipped. Strong free WiFi. Small but useful free gym on site. Staff were friendly. There's a cheap Monoprix supermarket less than 100m from the hotel that's very convenient for fresh milk, pastries for breakfast etc.

The only downside is it's quite a long walk from Esplanade de la Defense Metro station. Also, this station is not on the fast RER route (the main La Defense station is but that's an even longer walk from the hotel). The walk involves quite a lot of steps which is hard if you have big suitcases. There are lifts in the business area between the hotel and Metro, but Google maps doesn't know these when looking for walking directions.",0,/ShowUserReviews-g187147-d24042238-r854037541-Staycity_Paris_La_Defense-Paris_Ile_de_France.html,en,OTHER,55EB41E515B34F9EF16B683C35BD9E4D,Mark C,KingCampo,Staycity Paris La Défense,24042238,"Stay in the centre of Paris’ business district. This is where gleaming high-rises meet art installations, great restaurants and year round events. The best bit? It’s 10 minutes away from the centre of Paris. With everything you need to work, relax or enjoy Paris, choose from a range of studios or one bed apartments. All our apartments come complete with fully equipped kitchenettes, living, dining and work spaces, and complimentary highspeed WiFi. The perfect blend of home and hotel, enjoy all the comfort and convenience of your own home with hotel-quality amenities including 24 hour reception, gym, on-site guest laundry and Staycafé serving breakfast, sandwiches, snacks and pizzas, as well as a wide range of drinks. Stay as short or as long as you like, our amazing team are on hand to make sure you have a perfect stay.",4.5,58.0,"['propertyAmenities_free high speed internet (wifi)', 'propertyAmenities_fitness center with gym / workout room']"
851042287,2022-07-31,4,Good quality - price,Nice and new appartment hotel in La Défense area. Close to a good metro line but minimum 45 min trip (walk + metro) to central Paris. Comfortable beds but aircon not very powerful (especially in the bedroom) so a bit hot to sleep during heatwave. Helpful staff at reception but not enough cleaning for a long term stay of 4 people in one appartment (once in 10 days) and cleaning staff maybee lacking a little training or experience.,0,/ShowUserReviews-g187147-d24042238-r851042287-Staycity_Paris_La_Defense-Paris_Ile_de_France.html,en,OTHER,4A5A751F24ACC74744E37ECE3DCE98E3,Jet56773868541,Jet56773868541,Staycity Paris La Défense,24042238,"Stay in the centre of Paris’ business district. This is where gleaming high-rises meet art installations, great restaurants and year round events. The best bit? It’s 10 minutes away from the centre of Paris. With everything you need to work, relax or enjoy Paris, choose from a range of studios or one bed apartments. All our apartments come complete with fully equipped kitchenettes, living, dining and work spaces, and complimentary highspeed WiFi. The perfect blend of home and hotel, enjoy all the comfort and convenience of your own home with hotel-quality amenities including 24 hour reception, gym, on-site guest laundry and Staycafé serving breakfast, sandwiches, snacks and pizzas, as well as a wide range of drinks. Stay as short or as long as you like, our amazing team are on hand to make sure you have a perfect stay.",4.5,58.0,"['propertyAmenities_free high speed internet (wifi)', 'propertyAmenities_fitness center with gym / workout room']"
848990912,2022-07-20,5,Stay City La Defense - City's Stay Place,"Conveniently situated in the Paris business district within proximity of everything for a balanced stay name it, the Metro, restaurants, Monoprix super market all within walking distance. Staff are amazing and place is Great for business convenience",0,/ShowUserReviews-g187147-d24042238-r848990912-Staycity_Paris_La_Defense-Paris_Ile_de_France.html,en,OTHER,D548D3CE6774B54A39180A6C9D072CCF,Explorer29590649329,Explorer29590649329,Staycity Paris La Défense,24042238,"Stay in the centre of Paris’ business district. This is where gleaming high-rises meet art installations, great restaurants and year round events. The best bit? It’s 10 minutes away from the centre of Paris. With everything you need to work, relax or enjoy Paris, choose from a range of studios or one bed apartments. All our apartments come complete with fully equipped kitchenettes, living, dining and work spaces, and complimentary highspeed WiFi. The perfect blend of home and hotel, enjoy all the comfort and convenience of your own home with hotel-quality amenities including 24 hour reception, gym, on-site guest laundry and Staycafé serving breakfast, sandwiches, snacks and pizzas, as well as a wide range of drinks. Stay as short or as long as you like, our amazing team are on hand to make sure you have a perfect stay.",4.5,58.0,"['propertyAmenities_free high speed internet (wifi)', 'propertyAmenities_fitness center with gym / workout room']"
847513646,2022-07-12,5,Amazing place,"Very clean and new hotel, with great breakfast. It is near the Esplanada La Defence metro so very convinient  to go anywhere in Paris. The staff is very friendly and helpful. There is also a laundry service where you can wash your clothes with 3 euros. ",0,/ShowUserReviews-g187147-d24042238-r847513646-Staycity_Paris_La_Defense-Paris_Ile_de_France.html,en,OTHER,24A40B90090096F3FF90A3DA0D491CAB,costasol77,costasol77,Staycity Paris La Défense,24042238,"Stay in the centre of Paris’ business district. This is where gleaming high-rises meet art installations, great restaurants and year round events. The best bit? It’s 10 minutes away from the centre of Paris. With everything you need to work, relax or enjoy Paris, choose from a range of studios or one bed apartments. All our apartments come complete with fully equipped kitchenettes, living, dining and work spaces, and complimentary highspeed WiFi. The perfect blend of home and hotel, enjoy all the comfort and convenience of your own home with hotel-quality amenities including 24 hour reception, gym, on-site guest laundry and Staycafé serving breakfast, sandwiches, snacks and pizzas, as well as a wide range of drinks. Stay as short or as long as you like, our amazing team are on hand to make sure you have a perfect stay.",4.5,58.0,"['propertyAmenities_free high speed internet (wifi)', 'propertyAmenities_fitness center with gym / workout room']"
846214945,2022-07-04,5,More than Superb n fantastic service,"The hotel only is 10 min walk from the tube. The facilities are of high standards. You can even do the laundry using your bank card. 
The apartments are self contained, nothing is missing.

The staff is very polite, friendly and is quite helpful.   
You made my stay worthwhile. Thank you 
",0,/ShowUserReviews-g187147-d24042238-r846214945-Staycity_Paris_La_Defense-Paris_Ile_de_France.html,en,OTHER,BE687FE850C6F46ECEE5C522366A7A6E,Stellc77,Stellc77,Staycity Paris La Défense,24042238,"Stay in the centre of Paris’ business district. This is where gleaming high-rises meet art installations, great restaurants and year round events. The best bit? It’s 10 minutes away from the centre of Paris. With everything you need to work, relax or enjoy Paris, choose from a range of studios or one bed apartments. All our apartments come complete with fully equipped kitchenettes, living, dining and work spaces, and complimentary highspeed WiFi. The perfect blend of home and hotel, enjoy all the comfort and convenience of your own home with hotel-quality amenities including 24 hour reception, gym, on-site guest laundry and Staycafé serving breakfast, sandwiches, snacks and pizzas, as well as a wide range of drinks. Stay as short or as long as you like, our amazing team are on hand to make sure you have a perfect stay.",4.5,58.0,"['propertyAmenities_free high speed internet (wifi)', 'propertyAmenities_fitness center with gym / workout room']"
846141865,2022-07-04,5,Good,The place was only opened a few weeks before we stayed there. So everything was new and clean and working well. Very friendly staff. Laundry facilities in the hotel were very convenient for us. Air condition worked well. ,0,/ShowUserReviews-g187147-d24042238-r846141865-Staycity_Paris_La_Defense-Paris_Ile_de_France.html,en,OTHER,FAF1275A431F0395087DECB6CCBC912C,Anne K,anneimnetz,Staycity Paris La Défense,24042238,"Stay in the centre of Paris’ business district. This is where gleaming high-rises meet art installations, great restaurants and year round events. The best bit? It’s 10 minutes away from the centre of Paris. With everything you need to work, relax or enjoy Paris, choose from a range of studios or one bed apartments. All our apartments come complete with fully equipped kitchenettes, living, dining and work spaces, and complimentary highspeed WiFi. The perfect blend of home and hotel, enjoy all the comfort and convenience of your own home with hotel-quality amenities including 24 hour reception, gym, on-site guest laundry and Staycafé serving breakfast, sandwiches, snacks and pizzas, as well as a wide range of drinks. Stay as short or as long as you like, our amazing team are on hand to make sure you have a perfect stay.",4.5,58.0,"['propertyAmenities_free high speed internet (wifi)', 'propertyAmenities_fitness center with gym / workout room']"
846141273,2022-07-04,5,"Good location, price and quality!","Friendly staff, new furniture and facilities, good location, quality wi-fi. I just missed a bigger table for work, it would have made our staying more comfortable and complete. I recommend this Hotel!",0,/ShowUserReviews-g187147-d24042238-r846141273-Staycity_Paris_La_Defense-Paris_Ile_de_France.html,en,OTHER,63BBA6BBDAC32A880808BCD36A3DCA3F,KulmannAG,KulmannAG,Staycity Paris La Défense,24042238,"Stay in the centre of Paris’ business district. This is where gleaming high-rises meet art installations, great restaurants and year round events. The best bit? It’s 10 minutes away from the centre of Paris. With everything you need to work, relax or enjoy Paris, choose from a range of studios or one bed apartments. All our apartments come complete with fully equipped kitchenettes, living, dining and work spaces, and complimentary highspeed WiFi. The perfect blend of home and hotel, enjoy all the comfort and convenience of your own home with hotel-quality amenities including 24 hour reception, gym, on-site guest laundry and Staycafé serving breakfast, sandwiches, snacks and pizzas, as well as a wide range of drinks. Stay as short or as long as you like, our amazing team are on hand to make sure you have a perfect stay.",4.5,58.0,"['propertyAmenities_free high speed internet (wifi)', 'propertyAmenities_fitness center with gym / workout room']"
846138468,2022-07-04,5,Excellent and comfortable stay in La Defense area,"The hotel appeared to be brand new, just opened. Personnel was extremely friendly and eager to help, advise, assist. Great breakfast with multiple choices (no omelet or bacon, though). Very comfortable room, convenient to have kitchen and freezer. I come back!",0,/ShowUserReviews-g187147-d24042238-r846138468-Staycity_Paris_La_Defense-Paris_Ile_de_France.html,en,OTHER,EC54DE266E8E8BFA53925019D38F473B,Dirk C,dirkcallaerts,Staycity Paris La Défense,24042238,"Stay in the centre of Paris’ business district. This is where gleaming high-rises meet art installations, great restaurants and year round events. The best bit? It’s 10 minutes away from the centre of Paris. With everything you need to work, relax or enjoy Paris, choose from a range of studios or one bed apartments. All our apartments come complete with fully equipped kitchenettes, living, dining and work spaces, and complimentary highspeed WiFi. The perfect blend of home and hotel, enjoy all the comfort and convenience of your own home with hotel-quality amenities including 24 hour reception, gym, on-site guest laundry and Staycafé serving breakfast, sandwiches, snacks and pizzas, as well as a wide range of drinks. Stay as short or as long as you like, our amazing team are on hand to make sure you have a perfect stay.",4.5,58.0,"['propertyAmenities_free high speed internet (wifi)', 'propertyAmenities_fitness center with gym / workout room']"
843497415,2022-06-19,5,Fantastic modern and brand new hotel,"We arrived a week after it was opened. Everything is so new, clean, beds very very comfortable as well as whole apartment. Service at front desk is so warm and easygoing.
It's situated 10min walking from the metro station 1  which takes you directly to the city center.
Definitely to recommend!",0,/ShowUserReviews-g187147-d24042238-r843497415-Staycity_Paris_La_Defense-Paris_Ile_de_France.html,en,MOBILE,D1726D1B018FAFA77F3569A4150A51DB,Karmen Komljen,Sightseer792234,Staycity Paris La Défense,24042238,"Stay in the centre of Paris’ business district. This is where gleaming high-rises meet art installations, great restaurants and year round events. The best bit? It’s 10 minutes away from the centre of Paris. With everything you need to work, relax or enjoy Paris, choose from a range of studios or one bed apartments. All our apartments come complete with fully equipped kitchenettes, living, dining and work spaces, and complimentary highspeed WiFi. The perfect blend of home and hotel, enjoy all the comfort and convenience of your own home with hotel-quality amenities including 24 hour reception, gym, on-site guest laundry and Staycafé serving breakfast, sandwiches, snacks and pizzas, as well as a wide range of drinks. Stay as short or as long as you like, our amazing team are on hand to make sure you have a perfect stay.",4.5,58.0,"['propertyAmenities_free high speed internet (wifi)', 'propertyAmenities_fitness center with gym / workout room']"
